essay_id,persona,style,essay,feedback_original,feedback_variant,wc,sc,step_count,q_count,action_hits,flesch,clarity,actionability,cognitive_load
1,supporter,step_by_step,"School uniforms should be banned because students need freedom to express themselves, but some people think uniforms help with discipline and focus. I believe they are unfair because not everyone feels comfortable wearing the same thing and it does not always improve behaviour.","You’ve done a great job stating your opinion clearly and acknowledging the opposing view, which makes your paragraph balanced and thoughtful. Your main reasons—freedom of expression and comfort—are important and relatable points.

To improve clarity, try to make your sentences more precise. For example, instead of “not everyone feels comfortable wearing the same thing,” you could say “many students feel uncomfortable and restricted by wearing identical uniforms.” This makes your point stronger and clearer.

For structure, consider separating your ideas into two sentences: one that explains why uniforms should be banned (freedom and comfort) and another that addresses why some people support uniforms (discipline and focus). This will help your paragraph flow better.

To strengthen your argument, add a specific example or explanation of how uniforms fail to improve behavior or limit self-expression. For instance, you could mention how students express their personalities through clothing or how discomfort can distract from learning.

Here’s a quick revision suggestion:
“School uniforms should be banned because many students feel uncomfortable and restricted by wearing identical clothing, which limits their freedom to express themselves. Although some people believe uniforms help with discipline and focus, uniforms do not always improve behavior and can even distract students who feel constrained.”

Keep up the good work! With these changes, your paragraph will be clearer, better organized, and more convincing.","1. Clearly state your opinion and acknowledge the opposing view to create a balanced paragraph.  
2. Make your sentences more precise by using stronger, clearer language, such as replacing “not everyone feels comfortable wearing the same thing” with “many students feel uncomfortable and restricted by wearing identical uniforms.”  
3. Separate your ideas into two sentences: one explaining why uniforms should be banned and another presenting the opposing view, to improve paragraph flow.  
4. Add a specific example or explanation showing how uniforms fail to improve behavior or limit self-expression.  
5. Use examples like how students express their personalities through clothing or how discomfort can distract from learning to strengthen your argument.  
6. Revise your paragraph using these steps to make it clearer, better organized, and more convincing.",128,12,6,0,6,32.138234908136525,5,5,3
1,supporter,questions_first,"School uniforms should be banned because students need freedom to express themselves, but some people think uniforms help with discipline and focus. I believe they are unfair because not everyone feels comfortable wearing the same thing and it does not always improve behaviour.","You’ve done a great job stating your opinion clearly and acknowledging the opposing view, which makes your paragraph balanced and thoughtful. Your main reasons—freedom of expression and comfort—are important and relatable points.

To improve clarity, try to make your sentences more precise. For example, instead of “not everyone feels comfortable wearing the same thing,” you could say “many students feel uncomfortable and restricted by wearing identical uniforms.” This makes your point stronger and clearer.

For structure, consider separating your ideas into two sentences: one that explains why uniforms should be banned (freedom and comfort) and another that addresses why some people support uniforms (discipline and focus). This will help your paragraph flow better.

To strengthen your argument, add a specific example or explanation of how uniforms fail to improve behavior or limit self-expression. For instance, you could mention how students express their personalities through clothing or how discomfort can distract from learning.

Here’s a quick revision suggestion:
“School uniforms should be banned because many students feel uncomfortable and restricted by wearing identical clothing, which limits their freedom to express themselves. Although some people believe uniforms help with discipline and focus, uniforms do not always improve behavior and can even distract students who feel constrained.”

Keep up the good work! With these changes, your paragraph will be clearer, better organized, and more convincing.","What specific examples can you add to show how uniforms limit self-expression or fail to improve behavior?  
How might breaking your paragraph into separate sentences for each main idea improve the flow and clarity?  
In what ways can you make your reasons more precise and stronger by choosing clearer words?

1. Separate your ideas into two sentences: one explaining why uniforms should be banned (freedom and comfort) and another presenting the opposing view (discipline and focus) to improve structure and flow.  
2. Replace vague phrases like “not everyone feels comfortable wearing the same thing” with clearer, stronger wording such as “many students feel uncomfortable and restricted by wearing identical uniforms.”  
3. Add a specific example or explanation to support your argument, for instance, how students express their personalities through clothing or how discomfort caused by uniforms can distract from learning.",141,9,3,3,8,35.7059523809524,5,5,3
1,planner,raw,"School uniforms should be banned because students need freedom to express themselves, but some people think uniforms help with discipline and focus. I believe they are unfair because not everyone feels comfortable wearing the same thing and it does not always improve behaviour.","Here is some feedback to help you improve your paragraph:

1. Clarity:
- Your main idea is that school uniforms should be banned because they limit students' freedom and do not always improve behavior. Make this clearer by stating your opinion at the very beginning.
- Avoid mixing opposing views and your opinion in the same sentence. This can confuse the reader.

2. Structure:
- Start with a clear topic sentence that states your position.
- Then, explain your reasons one by one in separate sentences.
- Finally, briefly acknowledge the opposing view and explain why you disagree.

3. Strength of argument:
- You mention that uniforms do not always improve behavior, but you could strengthen this by giving a specific example or explaining why.
- Also, explain why freedom of expression is important for students.

4. Suggestions for improvement:
- Rewrite your paragraph with this order: your clear opinion → reason 1 (freedom to express) → reason 2 (discomfort wearing the same thing) → counterargument (discipline and focus) → why you disagree.
- Add more detail or examples to support your points.
- Use transition words like “first,” “however,” and “therefore” to improve flow.

Example revision:
""I believe school uniforms should be banned because they limit students’ freedom to express themselves. First, wearing the same clothes every day can make students feel uncomfortable and prevent them from showing their unique personalities. Second, uniforms do not always improve behavior, as some students may still act out regardless of what they wear. Although some people argue that uniforms help with discipline and focus, I disagree because true discipline comes from personal responsibility, not clothing.""","Here is some feedback to help you improve your paragraph:

1. Clarity:
- Your main idea is that school uniforms should be banned because they limit students' freedom and do not always improve behavior. Make this clearer by stating your opinion at the very beginning.
- Avoid mixing opposing views and your opinion in the same sentence. This can confuse the reader.

2. Structure:
- Start with a clear topic sentence that states your position.
- Then, explain your reasons one by one in separate sentences.
- Finally, briefly acknowledge the opposing view and explain why you disagree.

3. Strength of argument:
- You mention that uniforms do not always improve behavior, but you could strengthen this by giving a specific example or explaining why.
- Also, explain why freedom of expression is important for students.

4. Suggestions for improvement:
- Rewrite your paragraph with this order: your clear opinion → reason 1 (freedom to express) → reason 2 (discomfort wearing the same thing) → counterargument (discipline and focus) → why you disagree.
- Add more detail or examples to support your points.
- Use transition words like “first,” “however,” and “therefore” to improve flow.

Example revision:
""I believe school uniforms should be banned because they limit students’ freedom to express themselves. First, wearing the same clothes every day can make students feel uncomfortable and prevent them from showing their unique personalities. Second, uniforms do not always improve behavior, as some students may still act out regardless of what they wear. Although some people argue that uniforms help with discipline and focus, I disagree because true discipline comes from personal responsibility, not clothing.""",259,21,14,0,15,49.60901430842608,5,5,3
1,planner,short_actions,"School uniforms should be banned because students need freedom to express themselves, but some people think uniforms help with discipline and focus. I believe they are unfair because not everyone feels comfortable wearing the same thing and it does not always improve behaviour.","Here is some feedback to help you improve your paragraph:

1. Clarity:
- Your main idea is that school uniforms should be banned because they limit students' freedom and do not always improve behavior. Make this clearer by stating your opinion at the very beginning.
- Avoid mixing opposing views and your opinion in the same sentence. This can confuse the reader.

2. Structure:
- Start with a clear topic sentence that states your position.
- Then, explain your reasons one by one in separate sentences.
- Finally, briefly acknowledge the opposing view and explain why you disagree.

3. Strength of argument:
- You mention that uniforms do not always improve behavior, but you could strengthen this by giving a specific example or explaining why.
- Also, explain why freedom of expression is important for students.

4. Suggestions for improvement:
- Rewrite your paragraph with this order: your clear opinion → reason 1 (freedom to express) → reason 2 (discomfort wearing the same thing) → counterargument (discipline and focus) → why you disagree.
- Add more detail or examples to support your points.
- Use transition words like “first,” “however,” and “therefore” to improve flow.

Example revision:
""I believe school uniforms should be banned because they limit students’ freedom to express themselves. First, wearing the same clothes every day can make students feel uncomfortable and prevent them from showing their unique personalities. Second, uniforms do not always improve behavior, as some students may still act out regardless of what they wear. Although some people argue that uniforms help with discipline and focus, I disagree because true discipline comes from personal responsibility, not clothing.""","- Start with a clear opinion statement at the beginning.  
- Separate your reasons into distinct sentences for clarity.  
- Add specific examples to explain why uniforms don’t improve behavior.  
- Explain why freedom of expression matters for students.  
- Use transition words to connect ideas smoothly.",43,5,5,0,6,41.1947142857143,5,5,3
1,planner,step_by_step,"School uniforms should be banned because students need freedom to express themselves, but some people think uniforms help with discipline and focus. I believe they are unfair because not everyone feels comfortable wearing the same thing and it does not always improve behaviour.","Here is some feedback to help you improve your paragraph:

1. Clarity:
- Your main idea is that school uniforms should be banned because they limit students' freedom and do not always improve behavior. Make this clearer by stating your opinion at the very beginning.
- Avoid mixing opposing views and your opinion in the same sentence. This can confuse the reader.

2. Structure:
- Start with a clear topic sentence that states your position.
- Then, explain your reasons one by one in separate sentences.
- Finally, briefly acknowledge the opposing view and explain why you disagree.

3. Strength of argument:
- You mention that uniforms do not always improve behavior, but you could strengthen this by giving a specific example or explaining why.
- Also, explain why freedom of expression is important for students.

4. Suggestions for improvement:
- Rewrite your paragraph with this order: your clear opinion → reason 1 (freedom to express) → reason 2 (discomfort wearing the same thing) → counterargument (discipline and focus) → why you disagree.
- Add more detail or examples to support your points.
- Use transition words like “first,” “however,” and “therefore” to improve flow.

Example revision:
""I believe school uniforms should be banned because they limit students’ freedom to express themselves. First, wearing the same clothes every day can make students feel uncomfortable and prevent them from showing their unique personalities. Second, uniforms do not always improve behavior, as some students may still act out regardless of what they wear. Although some people argue that uniforms help with discipline and focus, I disagree because true discipline comes from personal responsibility, not clothing.""","1. Begin your paragraph with a clear topic sentence that states your opinion that school uniforms should be banned.  
2. Explain your first reason by describing why freedom of expression is important for students.  
3. Present your second reason by discussing how wearing the same clothes can make students feel uncomfortable.  
4. Briefly acknowledge the opposing view that uniforms help with discipline and focus.  
5. Explain why you disagree with the opposing view, providing a clear explanation or example.  
6. Use transition words like “first,” “however,” and “therefore” to connect your ideas and improve the flow of your paragraph.",99,12,6,0,6,51.65113636363637,5,5,2
1,planner,questions_first,"School uniforms should be banned because students need freedom to express themselves, but some people think uniforms help with discipline and focus. I believe they are unfair because not everyone feels comfortable wearing the same thing and it does not always improve behaviour.","Here is some feedback to help you improve your paragraph:

1. Clarity:
- Your main idea is that school uniforms should be banned because they limit students' freedom and do not always improve behavior. Make this clearer by stating your opinion at the very beginning.
- Avoid mixing opposing views and your opinion in the same sentence. This can confuse the reader.

2. Structure:
- Start with a clear topic sentence that states your position.
- Then, explain your reasons one by one in separate sentences.
- Finally, briefly acknowledge the opposing view and explain why you disagree.

3. Strength of argument:
- You mention that uniforms do not always improve behavior, but you could strengthen this by giving a specific example or explaining why.
- Also, explain why freedom of expression is important for students.

4. Suggestions for improvement:
- Rewrite your paragraph with this order: your clear opinion → reason 1 (freedom to express) → reason 2 (discomfort wearing the same thing) → counterargument (discipline and focus) → why you disagree.
- Add more detail or examples to support your points.
- Use transition words like “first,” “however,” and “therefore” to improve flow.

Example revision:
""I believe school uniforms should be banned because they limit students’ freedom to express themselves. First, wearing the same clothes every day can make students feel uncomfortable and prevent them from showing their unique personalities. Second, uniforms do not always improve behavior, as some students may still act out regardless of what they wear. Although some people argue that uniforms help with discipline and focus, I disagree because true discipline comes from personal responsibility, not clothing.""","What is the main point you want your reader to understand from your paragraph?  
How can you organize your ideas so that your opinion and reasons are clearer and easier to follow?  
What examples or explanations can you add to make your argument stronger and more convincing?

1. Begin your paragraph with a clear statement of your opinion to set the focus right away.  
2. Separate your reasons into distinct sentences, explaining each one clearly before addressing the opposing view.  
3. Add specific examples or explanations to support why freedom of expression matters and why uniforms may not improve behavior, and use transition words like “first,” “however,” and “therefore” to connect your ideas smoothly.",114,9,3,3,8,47.29210526315791,5,5,2
1,combined,raw,"School uniforms should be banned because students need freedom to express themselves, but some people think uniforms help with discipline and focus. I believe they are unfair because not everyone feels comfortable wearing the same thing and it does not always improve behaviour.","Here is some clear, structured feedback to help you improve your paragraph:

1. **State Your Opinion Clearly at the Start**  
   Begin with a strong topic sentence that clearly expresses your main idea. For example:  
   *“I believe school uniforms should be banned because they limit students’ freedom to express themselves and do not always improve behavior.”*

2. **Organize Your Ideas into Separate Sentences**  
   Break your paragraph into clear points:  
   - Explain why freedom of expression matters to students.  
   - Describe how uniforms can make students feel uncomfortable or restricted.  
   - Acknowledge the opposing view that uniforms help with discipline and focus.  
   - Explain why you disagree with that view, using reasons or examples.

3. **Support Your Arguments with Reasons or Examples**  
   Make your points stronger by adding explanations or specific examples, such as:  
   - How wearing the same clothes every day can prevent students from showing their personalities.  
   - Why discomfort from uniforms might distract students rather than help them behave better.  
   - Why discipline depends more on personal responsibility than on clothing.

4. **Use Clear and Precise Language**  
   Replace vague phrases like “some people think” or “it does not always improve behaviour” with specific explanations. For example, say “many students feel uncomfortable wearing identical uniforms” or “uniforms do not guarantee better behavior because students may still misbehave regardless of their clothes.”

5. **Improve Flow with Transition Words**  
   Use words like “first,” “however,” and “therefore” to connect your ideas smoothly and guide the reader through your argument.

By following these steps, your paragraph will be clearer, better organized, and more convincing. Keep up the good work!","Here is some clear, structured feedback to help you improve your paragraph:

1. **State Your Opinion Clearly at the Start**  
   Begin with a strong topic sentence that clearly expresses your main idea. For example:  
   *“I believe school uniforms should be banned because they limit students’ freedom to express themselves and do not always improve behavior.”*

2. **Organize Your Ideas into Separate Sentences**  
   Break your paragraph into clear points:  
   - Explain why freedom of expression matters to students.  
   - Describe how uniforms can make students feel uncomfortable or restricted.  
   - Acknowledge the opposing view that uniforms help with discipline and focus.  
   - Explain why you disagree with that view, using reasons or examples.

3. **Support Your Arguments with Reasons or Examples**  
   Make your points stronger by adding explanations or specific examples, such as:  
   - How wearing the same clothes every day can prevent students from showing their personalities.  
   - Why discomfort from uniforms might distract students rather than help them behave better.  
   - Why discipline depends more on personal responsibility than on clothing.

4. **Use Clear and Precise Language**  
   Replace vague phrases like “some people think” or “it does not always improve behaviour” with specific explanations. For example, say “many students feel uncomfortable wearing identical uniforms” or “uniforms do not guarantee better behavior because students may still misbehave regardless of their clothes.”

5. **Improve Flow with Transition Words**  
   Use words like “first,” “however,” and “therefore” to connect your ideas smoothly and guide the reader through your argument.

By following these steps, your paragraph will be clearer, better organized, and more convincing. Keep up the good work!",258,19,12,0,14,44.44211627906978,5,5,2
1,combined,short_actions,"School uniforms should be banned because students need freedom to express themselves, but some people think uniforms help with discipline and focus. I believe they are unfair because not everyone feels comfortable wearing the same thing and it does not always improve behaviour.","Here is some clear, structured feedback to help you improve your paragraph:

1. **State Your Opinion Clearly at the Start**  
   Begin with a strong topic sentence that clearly expresses your main idea. For example:  
   *“I believe school uniforms should be banned because they limit students’ freedom to express themselves and do not always improve behavior.”*

2. **Organize Your Ideas into Separate Sentences**  
   Break your paragraph into clear points:  
   - Explain why freedom of expression matters to students.  
   - Describe how uniforms can make students feel uncomfortable or restricted.  
   - Acknowledge the opposing view that uniforms help with discipline and focus.  
   - Explain why you disagree with that view, using reasons or examples.

3. **Support Your Arguments with Reasons or Examples**  
   Make your points stronger by adding explanations or specific examples, such as:  
   - How wearing the same clothes every day can prevent students from showing their personalities.  
   - Why discomfort from uniforms might distract students rather than help them behave better.  
   - Why discipline depends more on personal responsibility than on clothing.

4. **Use Clear and Precise Language**  
   Replace vague phrases like “some people think” or “it does not always improve behaviour” with specific explanations. For example, say “many students feel uncomfortable wearing identical uniforms” or “uniforms do not guarantee better behavior because students may still misbehave regardless of their clothes.”

5. **Improve Flow with Transition Words**  
   Use words like “first,” “however,” and “therefore” to connect your ideas smoothly and guide the reader through your argument.

By following these steps, your paragraph will be clearer, better organized, and more convincing. Keep up the good work!","- Start with a clear topic sentence stating your opinion.  
- Separate your ideas into distinct sentences for clarity.  
- Add reasons or examples to support each argument.  
- Replace vague phrases with specific explanations.  
- Use transition words to connect your ideas smoothly.",39,5,5,0,5,40.56415384615386,5,5,3
1,combined,step_by_step,"School uniforms should be banned because students need freedom to express themselves, but some people think uniforms help with discipline and focus. I believe they are unfair because not everyone feels comfortable wearing the same thing and it does not always improve behaviour.","Here is some clear, structured feedback to help you improve your paragraph:

1. **State Your Opinion Clearly at the Start**  
   Begin with a strong topic sentence that clearly expresses your main idea. For example:  
   *“I believe school uniforms should be banned because they limit students’ freedom to express themselves and do not always improve behavior.”*

2. **Organize Your Ideas into Separate Sentences**  
   Break your paragraph into clear points:  
   - Explain why freedom of expression matters to students.  
   - Describe how uniforms can make students feel uncomfortable or restricted.  
   - Acknowledge the opposing view that uniforms help with discipline and focus.  
   - Explain why you disagree with that view, using reasons or examples.

3. **Support Your Arguments with Reasons or Examples**  
   Make your points stronger by adding explanations or specific examples, such as:  
   - How wearing the same clothes every day can prevent students from showing their personalities.  
   - Why discomfort from uniforms might distract students rather than help them behave better.  
   - Why discipline depends more on personal responsibility than on clothing.

4. **Use Clear and Precise Language**  
   Replace vague phrases like “some people think” or “it does not always improve behaviour” with specific explanations. For example, say “many students feel uncomfortable wearing identical uniforms” or “uniforms do not guarantee better behavior because students may still misbehave regardless of their clothes.”

5. **Improve Flow with Transition Words**  
   Use words like “first,” “however,” and “therefore” to connect your ideas smoothly and guide the reader through your argument.

By following these steps, your paragraph will be clearer, better organized, and more convincing. Keep up the good work!","1. Begin your paragraph with a clear topic sentence that states your opinion strongly and directly.  
2. Separate your ideas into distinct sentences that explain why freedom of expression matters and how uniforms can cause discomfort.  
3. Include the opposing viewpoint about uniforms helping discipline, then clearly explain why you disagree with it.  
4. Add specific reasons or examples to support your points, such as how uniforms limit personality and may distract students.  
5. Replace vague phrases with precise language that clearly explains your arguments.  
6. Use transition words like “first,” “however,” and “therefore” to connect your ideas smoothly and improve the flow.",103,12,6,0,9,44.03025080906153,5,5,3
1,combined,questions_first,"School uniforms should be banned because students need freedom to express themselves, but some people think uniforms help with discipline and focus. I believe they are unfair because not everyone feels comfortable wearing the same thing and it does not always improve behaviour.","Here is some clear, structured feedback to help you improve your paragraph:

1. **State Your Opinion Clearly at the Start**  
   Begin with a strong topic sentence that clearly expresses your main idea. For example:  
   *“I believe school uniforms should be banned because they limit students’ freedom to express themselves and do not always improve behavior.”*

2. **Organize Your Ideas into Separate Sentences**  
   Break your paragraph into clear points:  
   - Explain why freedom of expression matters to students.  
   - Describe how uniforms can make students feel uncomfortable or restricted.  
   - Acknowledge the opposing view that uniforms help with discipline and focus.  
   - Explain why you disagree with that view, using reasons or examples.

3. **Support Your Arguments with Reasons or Examples**  
   Make your points stronger by adding explanations or specific examples, such as:  
   - How wearing the same clothes every day can prevent students from showing their personalities.  
   - Why discomfort from uniforms might distract students rather than help them behave better.  
   - Why discipline depends more on personal responsibility than on clothing.

4. **Use Clear and Precise Language**  
   Replace vague phrases like “some people think” or “it does not always improve behaviour” with specific explanations. For example, say “many students feel uncomfortable wearing identical uniforms” or “uniforms do not guarantee better behavior because students may still misbehave regardless of their clothes.”

5. **Improve Flow with Transition Words**  
   Use words like “first,” “however,” and “therefore” to connect your ideas smoothly and guide the reader through your argument.

By following these steps, your paragraph will be clearer, better organized, and more convincing. Keep up the good work!","What is your main opinion about school uniforms, and how can you express it more clearly at the beginning of your paragraph?  
How can you organize your ideas so that each point is explained in its own sentence?  
What specific reasons or examples can you add to support your argument and make it more convincing?

1. Start with a strong topic sentence that clearly states your opinion, such as: “I believe school uniforms should be banned because they limit students’ freedom to express themselves and do not always improve behavior.”  
2. Break your paragraph into separate sentences that explain each idea: why freedom of expression matters, how uniforms can cause discomfort, the opposing view on discipline, and why you disagree with it.  
3. Add specific reasons or examples to support your points, like how uniforms restrict personality, why discomfort might distract students, and why discipline depends more on personal responsibility than clothing.",152,9,3,3,7,42.53350877192983,5,5,3
2,critic,raw,"Climate change is getting worse and many countries still burn fossil fuels even though they know it is harmful. Governments talk about action but real changes are slow. People recycle and try to reduce waste, but it feels small compared to what big companies do.","1. Clarity: The paragraph contains vague phrases like ""getting worse,"" ""talk about action,"" and ""feels small."" Replace these with precise descriptions or examples to make your points clearer. For example, specify how climate change is worsening or what kind of actions governments discuss.

2. Structure: The paragraph lacks a clear topic sentence and logical flow. Begin with a strong topic sentence that states your main argument. Then, organize your ideas so that each sentence builds on the previous one, moving from the problem (climate change and fossil fuel use) to responses (government actions and individual efforts).

3. Strength of argument: The paragraph makes general claims without evidence or explanation. For instance, explain why government changes are slow or how individual recycling efforts compare to corporate actions. Adding specific examples or data will strengthen your argument.

4. Suggestions for improvement: Rewrite the paragraph to start with a clear topic sentence. Use more precise language and provide examples or explanations to support your claims. Consider adding a concluding sentence that summarizes your point or suggests a solution. For example, mention a specific policy that governments have delayed or a major polluting company to illustrate your points.","1. Clarity: The paragraph contains vague phrases like ""getting worse,"" ""talk about action,"" and ""feels small."" Replace these with precise descriptions or examples to make your points clearer. For example, specify how climate change is worsening or what kind of actions governments discuss.

2. Structure: The paragraph lacks a clear topic sentence and logical flow. Begin with a strong topic sentence that states your main argument. Then, organize your ideas so that each sentence builds on the previous one, moving from the problem (climate change and fossil fuel use) to responses (government actions and individual efforts).

3. Strength of argument: The paragraph makes general claims without evidence or explanation. For instance, explain why government changes are slow or how individual recycling efforts compare to corporate actions. Adding specific examples or data will strengthen your argument.

4. Suggestions for improvement: Rewrite the paragraph to start with a clear topic sentence. Use more precise language and provide examples or explanations to support your claims. Consider adding a concluding sentence that summarizes your point or suggests a solution. For example, mention a specific policy that governments have delayed or a major polluting company to illustrate your points.",194,17,4,0,8,43.42003568596354,4,5,3
2,critic,short_actions,"Climate change is getting worse and many countries still burn fossil fuels even though they know it is harmful. Governments talk about action but real changes are slow. People recycle and try to reduce waste, but it feels small compared to what big companies do.","1. Clarity: The paragraph contains vague phrases like ""getting worse,"" ""talk about action,"" and ""feels small."" Replace these with precise descriptions or examples to make your points clearer. For example, specify how climate change is worsening or what kind of actions governments discuss.

2. Structure: The paragraph lacks a clear topic sentence and logical flow. Begin with a strong topic sentence that states your main argument. Then, organize your ideas so that each sentence builds on the previous one, moving from the problem (climate change and fossil fuel use) to responses (government actions and individual efforts).

3. Strength of argument: The paragraph makes general claims without evidence or explanation. For instance, explain why government changes are slow or how individual recycling efforts compare to corporate actions. Adding specific examples or data will strengthen your argument.

4. Suggestions for improvement: Rewrite the paragraph to start with a clear topic sentence. Use more precise language and provide examples or explanations to support your claims. Consider adding a concluding sentence that summarizes your point or suggests a solution. For example, mention a specific policy that governments have delayed or a major polluting company to illustrate your points.","- Replace vague phrases with specific descriptions or examples.  
- Start with a clear topic sentence stating your main argument.  
- Organize sentences logically from problem to responses.  
- Add evidence or explanations to support your claims.  
- Include a concluding sentence that summarizes or suggests a solution.",43,5,5,0,5,38.743209302325596,5,5,3
2,critic,step_by_step,"Climate change is getting worse and many countries still burn fossil fuels even though they know it is harmful. Governments talk about action but real changes are slow. People recycle and try to reduce waste, but it feels small compared to what big companies do.","1. Clarity: The paragraph contains vague phrases like ""getting worse,"" ""talk about action,"" and ""feels small."" Replace these with precise descriptions or examples to make your points clearer. For example, specify how climate change is worsening or what kind of actions governments discuss.

2. Structure: The paragraph lacks a clear topic sentence and logical flow. Begin with a strong topic sentence that states your main argument. Then, organize your ideas so that each sentence builds on the previous one, moving from the problem (climate change and fossil fuel use) to responses (government actions and individual efforts).

3. Strength of argument: The paragraph makes general claims without evidence or explanation. For instance, explain why government changes are slow or how individual recycling efforts compare to corporate actions. Adding specific examples or data will strengthen your argument.

4. Suggestions for improvement: Rewrite the paragraph to start with a clear topic sentence. Use more precise language and provide examples or explanations to support your claims. Consider adding a concluding sentence that summarizes your point or suggests a solution. For example, mention a specific policy that governments have delayed or a major polluting company to illustrate your points.","1. Begin your paragraph with a clear topic sentence that states the main argument about climate change and fossil fuel use.  
2. Replace vague phrases like ""getting worse,"" ""talk about action,"" and ""feels small"" with precise descriptions or specific examples.  
3. Organize your ideas logically, moving from the problem of climate change and fossil fuel use to government responses and individual efforts.  
4. Explain why government changes are slow and how individual recycling compares to corporate actions by adding evidence or examples.  
5. Use specific data or examples, such as a delayed policy or a major polluting company, to strengthen your argument.  
6. End with a concluding sentence that summarizes your point or suggests a possible solution to the issue.",120,12,6,0,6,37.78000000000003,5,5,3
2,critic,questions_first,"Climate change is getting worse and many countries still burn fossil fuels even though they know it is harmful. Governments talk about action but real changes are slow. People recycle and try to reduce waste, but it feels small compared to what big companies do.","1. Clarity: The paragraph contains vague phrases like ""getting worse,"" ""talk about action,"" and ""feels small."" Replace these with precise descriptions or examples to make your points clearer. For example, specify how climate change is worsening or what kind of actions governments discuss.

2. Structure: The paragraph lacks a clear topic sentence and logical flow. Begin with a strong topic sentence that states your main argument. Then, organize your ideas so that each sentence builds on the previous one, moving from the problem (climate change and fossil fuel use) to responses (government actions and individual efforts).

3. Strength of argument: The paragraph makes general claims without evidence or explanation. For instance, explain why government changes are slow or how individual recycling efforts compare to corporate actions. Adding specific examples or data will strengthen your argument.

4. Suggestions for improvement: Rewrite the paragraph to start with a clear topic sentence. Use more precise language and provide examples or explanations to support your claims. Consider adding a concluding sentence that summarizes your point or suggests a solution. For example, mention a specific policy that governments have delayed or a major polluting company to illustrate your points.","What specific examples can you include to show how climate change is worsening? How can you organize your ideas to create a clearer flow from the problem to the responses? In what ways can you support your claims with evidence or explanations to make your argument stronger?

1. Begin your paragraph with a clear topic sentence that states your main argument about climate change and its challenges.  
2. Replace vague phrases like ""getting worse"" and ""talk about action"" with precise descriptions or examples, such as specific climate impacts or government policies.  
3. Add evidence or explanations to support your points—for example, explain why government changes are slow or compare the impact of individual recycling efforts to corporate pollution.",119,9,3,3,8,43.48350282485876,5,5,3
2,explainer,raw,"Climate change is getting worse and many countries still burn fossil fuels even though they know it is harmful. Governments talk about action but real changes are slow. People recycle and try to reduce waste, but it feels small compared to what big companies do.","Here is detailed feedback based on your paragraph and the rubric:

1. Clarity:
- Your ideas are clear but a bit general. Try to be more specific about what you mean by “getting worse” and “real changes are slow.”
- Example: Instead of “Climate change is getting worse,” you could say “Global temperatures have risen by 1.2 degrees Celsius in the past century, causing more extreme weather.”

2. Structure:
- Your paragraph has a basic structure but could be improved by grouping similar ideas together and using transition words.
- For example, start with the problem (climate change and fossil fuels), then discuss government actions, then individual actions, and finally the gap between efforts.
- Use transition words like “however,” “although,” or “despite” to connect ideas smoothly.

3. Strength of Argument:
- Your argument is that individual efforts feel small compared to big companies, but you don’t provide examples or evidence.
- Add a specific example or fact, such as “Big companies are responsible for nearly 70% of global carbon emissions, which makes individual recycling efforts seem less impactful.”
- This will make your argument stronger and more convincing.

4. Suggestions for Improvement:
- Add specific facts or statistics to support your points.
- Use transition words to improve flow.
- Clarify vague phrases by explaining them or giving examples.
- Consider ending with a sentence that suggests a solution or calls for stronger action.

Revised example paragraph:

Climate change is becoming more severe, with global temperatures rising by 1.2 degrees Celsius in the last century, leading to extreme weather events. Despite knowing this, many countries continue to burn fossil fuels, which release harmful greenhouse gases. Governments often talk about taking action; however, real policy changes and reductions in emissions have been slow. While individuals recycle and try to reduce waste, these efforts seem small compared to the impact of big companies, which are responsible for nearly 70% of global carbon emissions. To effectively combat climate change, stronger regulations on corporations and increased global cooperation are necessary.

Try revising your paragraph using these tips!","Here is detailed feedback based on your paragraph and the rubric:

1. Clarity:
- Your ideas are clear but a bit general. Try to be more specific about what you mean by “getting worse” and “real changes are slow.”
- Example: Instead of “Climate change is getting worse,” you could say “Global temperatures have risen by 1.2 degrees Celsius in the past century, causing more extreme weather.”

2. Structure:
- Your paragraph has a basic structure but could be improved by grouping similar ideas together and using transition words.
- For example, start with the problem (climate change and fossil fuels), then discuss government actions, then individual actions, and finally the gap between efforts.
- Use transition words like “however,” “although,” or “despite” to connect ideas smoothly.

3. Strength of Argument:
- Your argument is that individual efforts feel small compared to big companies, but you don’t provide examples or evidence.
- Add a specific example or fact, such as “Big companies are responsible for nearly 70% of global carbon emissions, which makes individual recycling efforts seem less impactful.”
- This will make your argument stronger and more convincing.

4. Suggestions for Improvement:
- Add specific facts or statistics to support your points.
- Use transition words to improve flow.
- Clarify vague phrases by explaining them or giving examples.
- Consider ending with a sentence that suggests a solution or calls for stronger action.

Revised example paragraph:

Climate change is becoming more severe, with global temperatures rising by 1.2 degrees Celsius in the last century, leading to extreme weather events. Despite knowing this, many countries continue to burn fossil fuels, which release harmful greenhouse gases. Governments often talk about taking action; however, real policy changes and reductions in emissions have been slow. While individuals recycle and try to reduce waste, these efforts seem small compared to the impact of big companies, which are responsible for nearly 70% of global carbon emissions. To effectively combat climate change, stronger regulations on corporations and increased global cooperation are necessary.

Try revising your paragraph using these tips!",335,25,16,0,8,43.72254654983573,4,5,3
